customer,doc_code,doc_name,section,requirement,audit_question,evidence_compliance,audit_method,requirement_type,process_category,related_4m,priority,source_location,revision,effective_date,evidence_type
BMW,BMW QMT Reifen V7,BMW QMT Entwurf Prozess Lastenheft Reifen V7 20241119,Section 1.2 (Zweck),These requirements are in addition to the,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 1.2 (Zweck), Page 1",BMW QMT Reifen V7,N/A,작업표준서
BMW,BMW QMT Reifen V7,BMW QMT Entwurf Prozess Lastenheft Reifen V7 20241119,Section 6.4 (Added requirement of camera/laser based),4 Added requirement of camera/laser based,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 6.4 (Added requirement of camera/laser based), Page 1",BMW QMT Reifen V7,N/A,작업표준서
BMW,GS 90003-1,BMW Group Standard GS 90003- -1 (자동 추출),Clause 1.0 (General Specifications),In case of dispute the German wording shall be valid,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",GS 90003-1,N/A,작업표준서
BMW,GS 90003-1,BMW Group Standard GS 90003- -1 (자동 추출),Clause 2.0 (General Specifications),the coefficients of friction has to be restricted and the average,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 2.0 (General Specifications), Page 1",GS 90003-1,N/A,작업표준서
BMW,GS 90003-1,BMW Group Standard GS 90003- -1 (자동 추출),Clause 3.0 (General Specifications),method for obtaining the reco mmended torque specification,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 3.0 (General Specifications), Page 1",GS 90003-1,N/A,작업표준서
BMW,GS 90003-1,BMW Group Standard GS 90003- -1 (자동 추출),Clause 4.0 (General Specifications),"Kopfauflage (K) und im Gewinde (G) darf der Wert von 0,08",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 4.0 (General Specifications), Page 1",GS 90003-1,N/A,작업표준서
BMW,GS 90003-1,BMW Group Standard GS 90003- -1 (자동 추출),Clause 5.0 (General Specifications),Tightening torque values for these fasteners shall be,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 5.0 (General Specifications), Page 1",GS 90003-1,N/A,작업표준서
BMW,GS 90010-1,Types of Surface Protection for Metallic Materials (금속 재료용 표면 보호 및 도금 사양),Section 4 (Coding System),모든 금속 부품의 표면 사양은 BMW GS 90010-1 규격 코드로 기술 규격서 및 도면에 정확히 표시되어야 한다 (예: BMW GS 90010-1 ZNNIV).,개발 도면 및 사양서 상에 표면 처리 사양이 BMW GS 90010-1 표준 코드로 정밀하게 지정되어 있는가?,"BMW 승인 기술 도면(Drawing), 생산 시방서.",도면 검토 (Drawing Review),공정관리,Design,Material,Medium,"Section 4, Page 2",GS 90010-1,2020-11-01,작업표준서
BMW,GS 90010-1,Types of Surface Protection for Metallic Materials (금속 재료용 표면 보호 및 도금 사양),Section 6 (Corrosion Resistance Requirements),표면 보호 등급별로 규정된 염수분무시험 시간 동안 백청(White Rust) 및 적청(Red Rust)이 발생하지 않고 부식 방지 요구 사양을 만족해야 한다.,납품 금속 부품의 염수분무시험 주기 및 결과가 GS 90010-1에 규정된 시간(예: 적청 720시간 무발생 등)을 만족하고 성적서로 증빙되는가?,"공인 시험 성적서(SST 결과 리포트), 내부 신뢰성 품질 주기 시험 일지.",성적서 검토 및 신뢰성 시험실 실사 (Document Review & Lab Audit),시험,Test,Method,High,"Section 6, Page 4",GS 90010-1,2020-11-01,성적서
BMW,GS 90010-1,Types of Surface Protection for Metallic Materials (금속 재료용 표면 보호 및 도금 사양),Section 8 (Coefficient of Friction),나사 및 체결용 금속 패스너 부품은 체결 토크 분산을 억제하기 위해 특정 윤활 코팅 처리를 포함하여 규정된 범위(예: 0.09 ~ 0.15) 내의 마찰 계수를 유지해야 한다.,체결용 패스너 부품의 도금 후 마찰 계수 관리 사양이 규격 범위 내에 포함되도록 윤활 처리 및 토크 테스트가 관리되고 있는가?,"마찰 계수(Coefficient of Friction) 측정 성적서, 마찰 계수 시험기 검교정 기록.",테스트 장비 실사 및 성적서 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 8, Page 7",GS 90010-1,2020-11-01,성적서
BMW,GS 90010-2,GS 90010-2:2021-03 (자동 추출),Clause 1.0 (General Specifications),1 Corrosion protection requirements,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",GS 90010-2,2021-03,작업표준서
BMW,GS 90010-2,GS 90010-2:2021-03 (자동 추출),Clause 2.0 (General Specifications),3 Appearance and general requirements,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 2.0 (General Specifications), Page 1",GS 90010-2,2021-03,작업표준서
BMW,GS 90010-2,GS 90010-2:2021-03 (자동 추출),Clause 3.0 (General Specifications),GS 90011 Coating of parts made of metallic materials by means of organic materials; requirements,캡트레드 고무 컴파운드 및 배합 고무의 내오존 노화 시험 표준에 따른 규격 한계치가 공인 밀시트(Mill Sheet)와 대조되어 품질 검증이 완료되었는가?,"원재료 수입 검사 성적서, 배합 고무 물리 성정 시험 대장, 가류(Curing) 시간 온도 센서 제어표.",고무 배합 공정 온도 기록 대조 및 수입 검사 시 원재료 MSDS/유해물질 성적서 대조 (Material & Process Audit),검사,Inspection,Material,High,"Clause 3.0 (General Specifications), Page 1",GS 90010-2,2021-03,검사기준서
BMW,GS 90010-2,GS 90010-2:2021-03 (자동 추출),Clause 4.0 (General Specifications),"GS 97017 Coatings on plastic parts; electroplated plastic parts; requirements, tests",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 4.0 (General Specifications), Page 1",GS 90010-2,2021-03,성적서
BMW,GS 90010-2,GS 90010-2:2021-03 (자동 추출),Clause 5.0 (General Specifications),GS 97102 PVD Coatings on stainless steel surfaces and chromed surfaces; requirements and tests,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 5.0 (General Specifications), Page 1",GS 90010-2,2021-03,성적서
BMW,GS 90017,GS 90017:2019-09 (자동 추출),Clause 1.0 (General Specifications),GS 95024-3-1 Electric and electronic components in motor vehicles; Environmental requirements and,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",GS 90017,2019-09,작업표준서
BMW,GS 90017,GS 90017:2019-09 (자동 추출),Clause 2.0 (General Specifications),IATF 16949 Quality management system requirements for automotive production and relevant service,"부품 및 공정의 4M 변경(설비, 작업자, 소재, 공정) 발생 시, 사전 고객사 승인 프로세스를 거쳐 Control Plan 및 SOP에 완벽히 연동 반영하고 있는가?","고객사 최종 4M 승인서, 개정된 최신 Control Plan 및 FMEA 문서, 현장 작업 표준서(SOP).",변경 승인 이력 관리 대장 조회 및 현장 작업자의 최신 변경 개정본 SOP 인지 현장 인터뷰 (Internal Process Audit),변경관리,System,Man,High,"Clause 2.0 (General Specifications), Page 1",GS 90017,2019-09,변경 승인서
BMW,GS 90017,GS 90017:2019-09 (자동 추출),Section 3.2.1 (Reliability),requirements during or according to defined periods at specified application conditions (DIN 40041),규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 3.2.1 (Reliability), Page 1",GS 90017,2019-09,작업표준서
BMW,GS 90017,GS 90017:2019-09 (자동 추출),Section 3.2.2 (Reliability indicator),"For the reliability indicators, it shall be statistically proven that it is possibl e to derive a sufficiently precise statement",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 3.2.2 (Reliability indicator), Page 1",GS 90017,2019-09,작업표준서
BMW,GS 90017,GS 90017:2019-09 (자동 추출),Section 3.2.2 (Reliability indicator),They shall be suitable to meet the reliability requirements in series production,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 3.2.2 (Reliability indicator), Page 1",GS 90017,2019-09,작업표준서
BMW,GS 90018-1,Requalification of Product and Process at Supplier (공급업체의 제품 및 공정 정기 재자격 심사/재평가),Section 3 (Requalification Interval),BMW 공급사는 양산 중인 모든 활성 부품에 대하여 별도의 합의가 없는 한 최소 1년(12개월) 주기로 연간 정기 재자격 평가(Requalification)를 의무적으로 시행해야 한다.,현재 양산 공급 중인 BMW 제품에 대하여 연간 재자격 평가 일정이 수립되어 있으며 실제 주기(최소 연 1회)가 성실히 준수되고 있는가?,"연간 재평가 일정 계획서(Requalification Master Schedule), 완료 승인 리포트.",프로세스 및 스케줄 검토 (Process & Schedule Review),검사,System,Method,High,"Section 3, Page 2",GS 90018-1,2022-04-01,Control Plan
BMW,GS 90018-1,Requalification of Product and Process at Supplier (공급업체의 제품 및 공정 정기 재자격 심사/재평가),Section 5 (Scope of Verification),"재자격 검증 범위는 완전한 치수 레이아웃(Full Layout), 원소재 물리/화학적 특성 시험, 전체 성능 및 가혹 조건 기능 시험을 포함해야 한다.","재자격 평가 시, 외곽 주요 치수뿐만 아니라 도면 전체 치수 검사(Full Layout) 및 재질 화학 분석, 기능 시험이 누락 없이 수행되는가?","전체 도면 치수 레이아웃 성적서, 원소재 밀시트(Mill Sheet) 및 가스 분석 결과, 기능 시험 성적서.",성적서 일대일 매칭 검토 (Detailed Report Review),시험,Test,Method,High,"Section 5, Page 3",GS 90018-1,2022-04-01,성적서
BMW,GS 90018-1,Requalification of Product and Process at Supplier (공급업체의 제품 및 공정 정기 재자격 심사/재평가),Section 7 (Process Requalification),"부품 자체의 시험뿐만 아니라 핵심 제조 공정 파라미터 및 설비 조건, 금형/툴링 마모 상태도 설계 사양 대비 재자격 검증을 완료해야 한다.","부품 평가 외에, 부품을 생산하는 실제 현장 제조 라인의 설비 조건 및 금형 마모 관리 상태 등에 대해서도 정기적인 재인증 검증을 실시하는가?","금형/설비 예방보전 대장, 현장 제조 조건표 검증 리포트, 공정 제어 매개변수 이력.",현장 라인 오디트 및 문서 검토 (On-site Audit & Document Review),공정관리,System,Machine,Medium,"Section 7, Page 5",GS 90018-1,2022-04-01,설비점검표
